time,frame,track_id,class,x1,y1,x2,y2
1776296004.8197894,385,65,3,703,47,722,73
1776296004.8197894,385,68,2,293,40,352,92
1776296004.8197894,385,72,2,699,198,846,320
1776296004.9531245,386,1,2,429,188,519,288
1776296004.9531245,386,2,2,433,102,494,159
1776296004.954098,386,4,2,416,53,474,97
1776296004.954098,386,7,2,413,16,474,66
1776296004.954098,386,51,2,544,0,576,26
1776296004.954098,386,65,3,703,47,723,73
1776296004.954098,386,68,2,289,43,349,97
1776296004.954098,386,72,2,697,194,839,311
1776296004.954098,386,75,2,913,2,959,31
1776296005.0358524,387,1,2,429,188,519,287
1776296005.0358524,387,2,2,433,101,494,158
1776296005.0358524,387,4,2,416,53,474,97
1776296005.036826,387,7,2,414,16,473,66
1776296005.036826,387,51,2,544,0,575,25
1776296005.036826,387,68,2,287,44,349,99
1776296005.036826,387,72,2,696,193,837,308
1776296005.036826,387,75,2,913,2,959,31
1776296005.139418,388,1,2,429,187,519,286
1776296005.140395,388,2,2,433,101,494,158
1776296005.140395,388,4,2,415,53,474,98
1776296005.140395,388,7,2,417,16,470,61
1776296005.140395,388,51,2,544,0,574,24
1776296005.140395,388,68,2,283,47,345,104
1776296005.140395,388,72,2,695,189,832,300
1776296005.140395,388,75,2,913,1,959,31
1776296005.140395,388,79,3,808,101,835,133
1776296005.2154949,389,1,2,429,187,519,285
1776296005.2154949,389,2,2,433,101,494,158
1776296005.2154949,389,4,2,415,53,474,99
1776296005.2154949,389,7,2,418,16,469,58
1776296005.2154949,389,51,2,543,0,573,24
1776296005.2154949,389,68,2,281,49,344,106
1776296005.2154949,389,72,2,695,187,831,297
1776296005.2154949,389,75,2,913,1,959,31
1776296005.2164683,389,79,3,805,102,832,134
1776296005.3235369,390,1,2,430,186,519,284
1776296005.3235369,390,2,2,433,101,494,158
1776296005.3235369,390,4,2,415,53,474,99
1776296005.3235369,390,7,2,416,16,471,62
1776296005.3235369,390,51,2,544,0,572,23
1776296005.3235369,390,68,2,276,52,340,111
1776296005.3235369,390,72,2,693,184,826,291
1776296005.3245099,390,75,2,913,1,959,31
1776296005.3245099,390,79,3,801,103,828,134
1776296005.3924131,391,1,2,430,185,519,283
1776296005.3924131,391,2,2,432,100,494,157
1776296005.3924131,391,4,2,415,53,474,100
1776296005.3924131,391,7,2,415,16,472,64
1776296005.3924131,391,51,2,544,0,572,22
1776296005.3924131,391,68,2,274,54,339,113
1776296005.3924131,391,72,2,693,182,825,289
1776296005.3924131,391,75,2,913,1,959,30
1776296005.5017507,392,1,2,430,184,519,282
1776296005.5017507,392,2,2,432,100,494,157
1776296005.5017507,392,4,2,416,53,473,97
1776296005.5017507,392,7,2,417,16,470,61
1776296005.5017507,392,51,2,543,0,571,21
1776296005.5017507,392,65,3,705,49,724,73
1776296005.5017507,392,68,2,269,58,336,118
1776296005.5017507,392,72,2,689,179,821,284
1776296005.5017507,392,75,2,913,2,958,30
1776296005.5805724,393,1,2,430,183,519,281
1776296005.5805724,393,2,2,432,100,494,157
1776296005.5805724,393,4,2,417,53,472,96
1776296005.5805724,393,7,2,417,16,469,59
1776296005.5805724,393,51,2,542,0,570,21
1776296005.5805724,393,65,3,705,49,724,74
1776296005.5805724,393,68,2,268,59,334,120
1776296005.5805724,393,72,2,688,178,820,283
1776296005.5805724,393,75,2,913,2,958,30
1776296005.6942003,394,1,2,430,182,519,280
1776296005.6942003,394,2,2,433,100,494,157
1776296005.6942003,394,4,2,416,53,473,97
1776296005.6942003,394,7,2,418,16,469,59
1776296005.6942003,394,51,2,542,0,569,20
1776296005.6942003,394,65,3,705,50,724,74
1776296005.6942003,394,68,2,261,63,331,127
1776296005.6942003,394,72,2,686,175,815,277
1776296005.6951733,394,75,2,913,2,958,30
1776296005.6951733,394,80,3,790,96,847,134
1776296005.7716224,395,1,2,430,181,519,279
1776296005.7716224,395,2,2,433,99,494,157
1776296005.7716224,395,4,2,416,53,473,97
1776296005.7716224,395,7,2,418,16,469,58
1776296005.7716224,395,51,2,542,0,569,19
1776296005.7716224,395,68,2,258,65,329,130
1776296005.7716224,395,72,2,685,174,813,275
1776296005.7716224,395,75,2,913,2,958,30
1776296005.7716224,395,80,3,790,95,847,134
1776296005.8690155,396,1,2,431,181,518,277
1776296005.8699894,396,2,2,432,99,494,157
1776296005.8699894,396,4,2,415,53,474,98
1776296005.8699894,396,7,2,418,16,470,58
1776296005.8699894,396,51,2,542,0,568,19
1776296005.8699894,396,68,2,251,70,325,138
1776296005.8699894,396,72,2,684,171,811,271
1776296005.8699894,396,75,2,913,2,958,30
1776296005.8699894,396,80,3,788,94,848,134
1776296005.9307349,397,1,2,431,181,517,276
1776296005.9307349,397,2,2,432,99,494,157
1776296005.9307349,397,4,2,415,53,474,98
1776296005.9307349,397,7,2,418,16,470,58
1776296005.9307349,397,51,2,541,0,568,18
1776296005.9307349,397,68,2,249,72,324,141
1776296005.9307349,397,72,2,683,171,810,270
1776296005.9307349,397,75,2,913,1,958,30
1776296006.023939,398,1,2,431,180,517,275
1776296006.023939,398,2,2,432,99,493,157
1776296006.023939,398,4,2,416,53,474,98
1776296006.023939,398,7,2,418,16,470,58
1776296006.023939,398,51,2,541,0,567,18
1776296006.023939,398,68,2,241,77,319,149
1776296006.023939,398,72,2,682,168,807,267
1776296006.023939,398,75,2,913,1,959,30
1776296006.0873203,399,1,2,431,180,517,274
1776296006.0873203,399,2,2,432,99,493,157
1776296006.0873203,399,4,2,416,53,474,99
1776296006.0873203,399,7,2,417,16,470,58
1776296006.0882933,399,51,2,541,0,567,17
1776296006.0882933,399,68,2,238,79,318,152
1776296006.0882933,399,72,2,681,168,806,266
1776296006.0882933,399,75,2,913,1,959,30
1776296006.1847231,400,1,2,431,179,517,273
1776296006.1847231,400,2,2,433,99,492,156
1776296006.1847231,400,4,2,415,53,474,99
1776296006.1847231,400,7,2,418,16,470,58
1776296006.1847231,400,51,2,540,0,565,16
1776296006.1847231,400,68,2,231,85,313,161
1776296006.1847231,400,72,2,678,166,801,263
1776296006.1847231,400,75,2,913,1,959,30
1776296006.2506077,401,1,2,431,178,517,272
1776296006.2506077,401,2,2,433,99,492,155
1776296006.2506077,401,4,2,415,53,474,99
1776296006.2506077,401,7,2,418,16,470,58
1776296006.2506077,401,51,2,540,0,565,15
1776296006.2506077,401,68,2,228,87,311,164
1776296006.2506077,401,72,2,677,166,800,261
1776296006.2506077,401,75,2,913,1,959,30
1776296006.3466918,402,1,2,431,178,516,271
1776296006.3466918,402,2,2,433,99,492,155
1776296006.3466918,402,4,2,415,53,474,99
1776296006.3466918,402,7,2,418,16,471,58
1776296006.3466918,402,51,2,539,0,563,15
1776296006.3466918,402,68,2,219,93,307,174
1776296006.3466918,402,72,2,674,163,798,260
1776296006.3466918,402,75,2,913,1,959,30
1776296006.4153125,403,1,2,431,178,516,270
1776296006.4153125,403,2,2,433,99,492,155
1776296006.4153125,403,4,2,415,53,474,99
1776296006.4153125,403,7,2,418,16,471,58
1776296006.4153125,403,51,2,539,0,563,14
1776296006.4153125,403,68,2,215,95,305,178
1776296006.4153125,403,72,2,673,162,798,260
1776296006.4153125,403,75,2,913,1,959,30
1776296006.5134852,404,1,2,431,178,515,269
1776296006.5134852,404,2,2,433,99,492,155
1776296006.5134852,404,4,2,417,53,473,97
1776296006.5134852,404,7,2,418,17,470,58
1776296006.5134852,404,51,2,538,0,562,14
1776296006.5134852,404,68,2,205,103,298,190
1776296006.5134852,404,72,2,670,160,797,259
1776296006.5134852,404,75,2,925,3,960,29
1776296006.5797071,405,1,2,431,177,516,268
1776296006.5797071,405,2,2,433,99,492,155
1776296006.5797071,405,4,2,417,53,473,97
1776296006.5797071,405,7,2,418,17,469,58
1776296006.5797071,405,51,2,537,0,561,13
1776296006.5797071,405,68,2,201,106,296,194
1776296006.5797071,405,72,2,669,159,796,259
1776296006.5806804,405,75,2,929,3,960,29
1776296006.6897116,406,1,2,431,177,515,267
1776296006.6897116,406,2,2,433,99,492,155
1776296006.6897116,406,4,2,416,54,473,98
1776296006.6897116,406,7,2,418,17,469,58
1776296006.6897116,406,51,2,537,0,561,13
1776296006.6897116,406,68,2,188,113,291,208
1776296006.6897116,406,72,2,671,157,792,253
1776296006.6897116,406,75,2,920,3,960,30
1776296006.7598348,407,1,2,430,176,515,267
1776296006.7598348,407,2,2,433,99,492,155
1776296006.7598348,407,4,2,416,54,473,98
1776296006.7598348,407,7,2,417,18,470,58
1776296006.7598348,407,51,2,537,0,560,12
1776296006.7598348,407,68,2,184,115,288,213
1776296006.7608082,407,72,2,671,156,791,250
1776296006.7608082,407,75,2,917,3,958,30
1776296006.8622823,408,1,2,430,176,514,266
1776296006.8622823,408,2,2,433,99,492,155
1776296006.8622823,408,4,2,414,54,475,101
1776296006.8622823,408,7,2,417,18,470,59
1776296006.8622823,408,51,2,537,0,559,12
1776296006.8622823,408,68,2,172,124,281,226
1776296006.8622823,408,72,2,671,154,789,247
1776296006.8622823,408,75,2,915,3,957,31
1776296006.8622823,408,82,2,383,367,567,535
1776296006.9295337,409,1,2,430,175,514,265
1776296006.9295337,409,2,2,433,99,491,155
1776296006.9295337,409,4,2,414,54,475,102
1776296006.9295337,409,7,2,417,18,470,59
1776296006.9295337,409,51,2,536,0,559,11
1776296006.9295337,409,68,2,167,127,279,231
1776296006.9295337,409,72,2,671,154,788,246
1776296006.9295337,409,75,2,914,3,957,31
1776296006.9295337,409,82,2,386,366,570,535
1776296007.0303657,410,1,2,431,175,514,264
1776296007.0303657,410,2,2,432,99,491,154
1776296007.0303657,410,4,2,412,54,478,107
1776296007.0303657,410,7,2,416,18,471,61
1776296007.0303657,410,51,2,536,0,558,11
1776296007.0303657,410,68,2,151,137,270,249
1776296007.0303657,410,72,2,670,152,785,243
1776296007.0303657,410,75,2,925,3,960,30
1776296007.0303657,410,82,2,389,366,573,535
1776296007.0991743,411,1,2,431,174,514,263
1776296007.0991743,411,2,2,432,99,491,154
1776296007.0991743,411,4,2,412,54,478,109
1776296007.0991743,411,7,2,416,18,471,61
1776296007.0991743,411,51,2,535,0,557,10
1776296007.0991743,411,68,2,144,141,267,256
1776296007.0991743,411,72,2,670,152,785,242
1776296007.0991743,411,75,2,929,3,960,30
1776296007.1973426,412,1,2,431,173,514,261
1776296007.1973426,412,2,2,432,99,491,154
1776296007.1973426,412,4,2,412,54,477,109
1776296007.1973426,412,7,2,416,18,471,61
1776296007.198318,412,51,2,535,0,557,10
1776296007.198318,412,68,2,127,151,260,275
1776296007.198318,412,72,2,670,151,782,239
1776296007.198318,412,75,2,930,4,960,30
1776296007.198318,412,83,3,794,106,845,136
1776296007.2631302,413,1,2,431,172,513,260
1776296007.2631302,413,2,2,433,99,490,154
1776296007.2631302,413,4,2,412,55,477,109
1776296007.2631302,413,7,2,417,18,471,61
1776296007.2631302,413,51,2,535,0,556,9
1776296007.2631302,413,68,2,121,155,257,282
1776296007.2631302,413,72,2,669,151,782,239
1776296007.2631302,413,83,3,793,105,846,136
1776296007.3586543,414,1,2,430,170,513,259
1776296007.3586543,414,2,2,432,99,490,153
1776296007.3586543,414,4,2,412,55,476,109
1776296007.3586543,414,7,2,417,17,471,59
1776296007.3586543,414,51,2,535,0,555,9
1776296007.3596277,414,68,2,100,167,248,306
1776296007.3596277,414,72,2,668,150,781,238
1776296007.3596277,414,83,3,793,105,846,136
1776296007.4229555,415,1,2,430,170,513,258
1776296007.4229555,415,2,2,432,99,490,153
1776296007.4229555,415,4,2,412,55,476,109
1776296007.4229555,415,7,2,418,17,471,59
1776296007.4229555,415,51,2,535,0,555,8
1776296007.4229555,415,68,2,92,172,244,316
1776296007.4229555,415,72,2,667,149,780,238
1776296007.529461,416,1,2,430,168,514,257
1776296007.529461,416,2,2,431,98,490,153
1776296007.5304348,416,4,2,414,55,476,108
1776296007.5304348,416,7,2,418,17,470,59
1776296007.5304348,416,51,2,535,0,554,8
1776296007.5304348,416,68,2,67,186,234,344
1776296007.5304348,416,72,2,664,148,780,238
1776296007.5304348,416,83,3,793,104,847,136
1776296007.6054823,417,1,2,430,167,514,256
1776296007.6064558,417,2,2,431,98,490,153
1776296007.6064558,417,4,2,414,55,475,108
1776296007.6064558,417,7,2,418,17,470,58
1776296007.6064558,417,51,2,535,0,554,7
1776296007.6064558,417,68,2,57,192,229,355
1776296007.6064558,417,72,2,663,147,779,239
1776296007.6064558,417,83,3,793,104,847,136
1776296007.7139122,418,1,2,430,167,513,255
1776296007.7139122,418,2,2,431,97,490,153
1776296007.7139122,418,4,2,414,55,475,108
1776296007.7139122,418,7,2,418,17,470,58
1776296007.7139122,418,51,2,535,0,553,6
1776296007.7139122,418,68,2,26,201,219,387
1776296007.7139122,418,72,2,662,146,777,237
1776296007.7139122,418,83,3,793,104,848,136
1776296007.7841015,419,1,2,431,166,513,254
1776296007.7841015,419,2,2,431,97,490,153
1776296007.7841015,419,4,2,414,55,475,108
1776296007.7841015,419,7,2,418,18,470,58
1776296007.7841015,419,51,2,535,0,552,5
1776296007.7841015,419,68,2,14,205,215,400
1776296007.7841015,419,72,2,662,146,776,236
1776296007.7841015,419,83,3,793,103,849,136
1776296007.9093683,420,1,2,431,165,514,253
1776296007.9093683,420,2,2,430,96,490,152
1776296007.9093683,420,4,2,415,55,475,108
1776296007.9093683,420,7,2,418,18,471,58
1776296007.9093683,420,51,2,536,0,551,5
1776296007.9093683,420,68,2,0,230,206,443
1776296007.9093683,420,72,2,660,145,777,237
1776296007.9093683,420,83,3,793,103,848,136
1776296008.0144928,421,1,2,431,164,514,252
1776296008.0144928,421,2,2,430,96,490,152
1776296008.0154662,421,4,2,415,55,475,108
1776296008.0154662,421,7,2,418,18,471,58
1776296008.0154662,421,51,2,535,0,551,4
1776296008.0154662,421,68,2,0,240,201,461
1776296008.0154662,421,72,2,660,144,777,237
1776296008.0154662,421,83,3,793,103,848,136
1776296008.1337826,422,1,2,431,164,514,251
1776296008.1337826,422,2,2,430,96,490,152
1776296008.1337826,422,4,2,415,55,475,108
1776296008.1337826,422,7,2,421,18,472,58
1776296008.1337826,422,51,2,536,0,550,4
1776296008.1337826,422,68,2,0,262,197,503
1776296008.1337826,422,72,2,660,143,776,235
1776296008.1337826,422,83,3,793,103,848,135
1776296008.1337826,422,84,2,394,342,557,538
1776296008.1337826,422,85,2,942,4,957,29
1776296008.216887,423,1,2,431,163,514,251
1776296008.216887,423,2,2,430,96,490,152
1776296008.216887,423,4,2,415,55,475,108
1776296008.216887,423,7,2,422,18,472,58
1776296008.216887,423,68,2,0,271,193,520
1776296008.216887,423,72,2,661,143,775,234
1776296008.216887,423,83,3,794,102,848,135
1776296008.216887,423,84,2,395,341,558,537
1776296008.216887,423,85,2,942,4,956,28
1776296008.3314006,424,1,2,431,162,513,250
1776296008.3314006,424,2,2,431,96,492,152
1776296008.3314006,424,4,2,417,54,473,103
1776296008.3314006,424,7,2,420,18,471,57
1776296008.3314006,424,68,2,0,298,171,532
1776296008.3323762,424,72,2,661,142,775,233
1776296008.3323762,424,83,3,793,101,849,134
1776296008.3323762,424,84,2,396,340,559,537
1776296008.3323762,424,85,2,940,3,956,28
1776296008.4177155,425,1,2,431,162,512,249
1776296008.4177155,425,2,2,432,96,492,152
1776296008.4177155,425,4,2,418,54,472,101
1776296008.4177155,425,7,2,419,18,471,57
1776296008.4177155,425,68,2,0,309,161,536
1776296008.4186857,425,72,2,661,142,775,233
1776296008.4186857,425,83,3,792,101,849,134
1776296008.4186857,425,85,2,940,3,956,28
1776296008.5479121,426,1,2,431,160,513,247
1776296008.548886,426,2,2,432,95,492,151
1776296008.548886,426,4,2,417,54,473,104
1776296008.548886,426,7,2,420,18,472,58
1776296008.548886,426,68,2,0,343,141,538
1776296008.548886,426,72,2,660,141,773,232
1776296008.548886,426,83,3,792,101,848,134
1776296008.548886,426,85,2,940,2,956,28
1776296008.6307542,427,1,2,431,159,513,246
1776296008.6307542,427,2,2,432,95,491,151
1776296008.6307542,427,4,2,416,54,473,105
1776296008.6307542,427,7,2,421,18,472,58
1776296008.6307542,427,68,2,0,356,133,538
1776296008.6307542,427,72,2,659,141,772,232
1776296008.6307542,427,83,3,792,101,847,134
1776296008.6307542,427,85,2,940,2,956,28
1776296008.7491317,428,1,2,431,159,512,245
1776296008.7501054,428,2,2,431,95,491,151
1776296008.7501054,428,4,2,417,54,473,103
1776296008.7501054,428,7,2,420,18,472,58
1776296008.7501054,428,68,2,0,368,126,540
1776296008.7501054,428,72,2,659,140,771,231
1776296008.7501054,428,83,3,790,97,850,134
1776296008.7501054,428,85,2,939,2,956,28
1776296008.8353894,429,1,2,432,159,511,244
1776296008.8353894,429,2,2,431,94,491,151
1776296008.8353894,429,4,2,417,54,473,103
1776296008.8353894,429,7,2,420,18,472,58
1776296008.8353894,429,72,2,659,140,770,230
1776296008.8363676,429,83,3,789,96,851,134
1776296008.9767177,430,1,2,432,159,511,243
1776296008.9767177,430,2,2,431,94,491,150
1776296008.9767177,430,4,2,415,52,473,104
1776296008.9767177,430,7,2,420,18,472,57
1776296008.9767177,430,72,2,659,140,769,229
1776296008.9767177,430,83,3,788,95,852,134
1776296009.0372713,431,1,2,432,159,511,242
1776296009.0372713,431,2,2,431,94,491,150
1776296009.0372713,431,4,2,415,52,474,104
1776296009.0372713,431,7,2,420,18,472,57
1776296009.0372713,431,72,2,659,139,769,228
1776296009.1446085,432,1,2,432,158,511,241
1776296009.1446085,432,2,2,431,94,490,150
1776296009.1446085,432,4,2,415,53,474,105
1776296009.1446085,432,7,2,419,17,472,57
1776296009.1446085,432,72,2,659,139,768,228
1776296009.1446085,432,84,2,385,321,561,535
1776296009.2097495,433,1,2,432,157,510,241
1776296009.2097495,433,2,2,431,93,490,150
1776296009.2097495,433,4,2,416,53,474,105
1776296009.2097495,433,7,2,419,17,472,57
1776296009.2097495,433,72,2,659,139,768,228
1776296009.2097495,433,84,2,386,320,559,535
1776296009.3265939,434,1,2,432,157,510,240
1776296009.3265939,434,2,2,431,94,490,149
1776296009.3265939,434,4,2,416,53,474,105
1776296009.3265939,434,7,2,419,17,472,57
1776296009.3265939,434,72,2,659,139,768,227
1776296009.3265939,434,83,3,793,99,849,134
1776296009.3265939,434,84,2,389,317,559,531
1776296009.4011137,435,1,2,432,156,510,239
1776296009.4011137,435,2,2,431,94,490,149
1776296009.4011137,435,4,2,416,53,474,106
1776296009.4011137,435,7,2,419,17,472,57
1776296009.4011137,435,72,2,660,139,768,227
1776296009.4011137,435,83,3,794,99,848,133
1776296009.4016306,435,84,2,391,316,558,529
1776296009.521759,436,1,2,432,156,510,238
1776296009.521759,436,2,2,431,94,489,149
1776296009.521759,436,4,2,416,53,474,105
1776296009.521759,436,7,2,420,17,473,57
1776296009.521759,436,72,2,661,140,766,225
1776296009.521759,436,83,3,794,98,849,133
1776296009.521759,436,84,2,393,313,556,524
1776296009.521759,436,88,3,819,99,849,132
1776296009.6011422,437,1,2,433,155,510,237
1776296009.6011422,437,2,2,431,94,489,148
1776296009.6011422,437,4,2,416,53,473,105
1776296009.6011422,437,7,2,420,17,473,57
1776296009.6011422,437,72,2,661,140,766,224
1776296009.6011422,437,83,3,794,98,850,133
1776296009.6011422,437,84,2,394,312,555,523
1776296009.6011422,437,88,3,819,97,850,131
1776296009.720511,438,1,2,433,155,510,236
1776296009.720511,438,2,2,431,94,489,148
1776296009.720511,438,4,2,416,53,474,105
1776296009.720511,438,7,2,420,17,473,57
1776296009.720511,438,72,2,660,139,767,225
1776296009.720511,438,83,3,795,101,846,134
1776296009.720511,438,84,2,394,310,555,521
1776296009.720511,438,88,3,819,96,851,131
1776296009.7886958,439,1,2,433,154,510,235
1776296009.7896996,439,2,2,431,94,489,148
1776296009.7896996,439,4,2,416,53,475,105
1776296009.789793,439,7,2,420,17,472,57
1776296009.789793,439,72,2,660,139,767,225
1776296009.789793,439,83,3,795,102,845,134
1776296009.9098284,440,1,2,433,153,510,234
1776296009.9098284,440,2,2,431,94,488,148
1776296009.9098284,440,4,2,416,53,475,105
1776296009.9098284,440,7,2,420,17,472,57
1776296009.9098284,440,72,2,659,138,767,225
1776296009.9108021,440,83,3,795,103,843,134
1776296009.9108021,440,84,2,396,304,551,509
1776296009.9108021,440,88,3,817,97,849,132
1776296009.988916,441,1,2,433,152,509,233
1776296009.988916,441,2,2,431,94,488,147
1776296009.988916,441,4,2,416,53,475,106
1776296009.988916,441,7,2,420,17,472,57
1776296009.988916,441,72,2,659,137,767,224
1776296009.988916,441,83,3,795,103,842,134
1776296009.988916,441,84,2,397,303,550,507
1776296009.988916,441,88,3,817,97,849,132
1776296010.1144898,442,1,2,433,152,509,232
1776296010.1144898,442,2,2,431,93,489,147
1776296010.1144898,442,4,2,416,53,475,106
1776296010.1144898,442,7,2,420,18,473,57
1776296010.1144898,442,72,2,659,137,768,225
1776296010.1144898,442,83,3,792,100,843,134
1776296010.1144898,442,84,2,399,301,549,503
